#Con que profesor/a (o ninguno) tendrías ramos por el resto de tu carrera?
#Opciones	Votos

Ninguno		9
E_Muñoz		9
F_Barrientos 	3
J_Lopez		6
J_Chaname		2
M_Zoccali		1
A_Reisenegger		1
MA_Diaz		6
A_Clocchiatti		5
E_Stockmeyer		5
J_Maze		3
E_Arevalo		2
F_Veloso		2
S_Wallentowitz		3
L_Morales		1
M_Bañados		4
G_During		4
